Paper	Area	Lat domain	LAT	LONG	Water depth	Stations/Facies	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	Total	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	
Lazar et al 2007	Israel	Subtropic	33.044	35.091	20.0	Station_10	0	0	4.8839879426548	69.8250713693551	0	0	25.2909406879901	0	0	0	100	0	0	4.8839879426548	69.8250713693551	0	0	25.2909406879901	0	0	0	100
Lazar et al 2007	Israel	Subtropic	33.044	35.091	25.0	Station_11	0	0	1.3413623135118	69.3838474586266	0	0	29.2747902278616	0	0	0	100	0	0	1.3413623135118	69.3838474586266	0	0	29.2747902278616	0	0	0	100
Lazar et al 2007	Israel	Subtropic	33.044	35.091	30.0	Station_12	0	0	42.9513439638695	57.0486560361305	0	0	0	0	0	0	100	0	0	42.9513439638695	57.0486560361305	0	0	0	0	0	0	100
Sand Composition and Transport History on a Fringing Coral Reef, Molokai, Hawaii	Hawaii	Tropic	21.092	-157.069	1.0	Beach	6	11	34	4	6	1	0	0	25	0	87	6.89655172413793	12.6436781609195	39.0804597701149	4.59770114942529	6.89655172413793	1.14942528735632	0	0	28.735632183908	0	100
Sand Composition and Transport History on a Fringing Coral Reef, Molokai, Hawaii	Hawaii	Tropic	21.092	-157.069	1.0	Ridge Flat	4	12	18	1	7	1	0	0	35	0	78	5.12820512820513	15.3846153846154	23.0769230769231	1.28205128205128	8.97435897435897	1.28205128205128	0	0	44.8717948717949	0	100
Sand Composition and Transport History on a Fringing Coral Reef, Molokai, Hawaii	Hawaii	Tropic	21.092	-157.069	19.0	Fore Reef	4	16	22	4	9	2	0	0	42	0	99	4.04040404040404	16.1616161616162	22.2222222222222	4.04040404040404	9.09090909090909	2.02020202020202	0	0	42.4242424242424	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	78.0	Bryozoans Bivalve Lithoclast	31	0	0	2	0	2	50	1	0	0	86	36.046511627907	0	0	2.32558139534884	0	2.32558139534884	58.1395348837209	1.16279069767442	0	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	79.5	Bryozoan Bivalve Balanid	27	0	0	4.5	0	6.5	54.5	2.5	0	0	95	28.4210526315789	0	0	4.73684210526316	0	6.8421052631579	57.3684210526316	2.63157894736842	0	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	67.0	Bivalve	33	0	0	1	0	2	22	1	0	0	59	55.9322033898305	0	0	1.69491525423729	0	3.38983050847458	37.2881355932203	1.69491525423729	0	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	63.0	Bivalve Bryozoan Balanid	38	0	0	2.5	0	3.5	38	2.5	0	0	84.5	44.9704142011834	0	0	2.9585798816568	0	4.14201183431953	44.9704142011834	2.9585798816568	0	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	63.0	Balanid Bivalve Lithoclast	35	0	0	1	0	0	39.5	0.5	0	0	76	46.0526315789474	0	0	1.31578947368421	0	0	51.9736842105263	0.657894736842105	0	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	58.0	Balanid Bivalve Bryozoans	35	0	0	0.5	0	0	50.5	1	0	0	87	40.2298850574713	0	0	0.574712643678161	0	0	58.0459770114943	1.14942528735632	0	0	100
Modern Bryomol-Sediments in a Cool-Water, High-Energy Setting: the Inner Shelf off Northern Brittany	Northern France	Temperate	48.990	-4.020	78.0	Lithoclast	19	0	0	0	0	0	13	0	0	0	32	59.375	0	0	0	0	0	40.625	0	0	0	100
The effect of Callianass bioturbartion on the preservation of carbonate grains in Davies Reef Lagoon Great Barrier Reef Australia	Great Barrier Reef	Tropic	-18.819	147.645	19.0	Lagoon floor	30.1495287148063	13.1802080576536	5.60961706805643	8.4658292787199	29.1718409641498	0	0	0	13.4229759166141	0	100	30.1495287148063	13.1802080576536	5.60961706805643	8.4658292787199	29.1718409641498	0	0	0	13.4229759166141	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	9.6		13.8990825688073	22.8440366972477	0	0	36.3302752293578	0	0	0	26.9266055045872	0	100	13.8990825688073	22.8440366972477	0	0	36.3302752293578	0	0	0	26.9266055045872	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	13.0		22.9816513761468	40.1834862385321	0	0	25.8715596330275	2.06422018348624	0	0	8.89908256880736	0	100	22.9816513761468	40.1834862385321	0	0	25.8715596330275	2.06422018348624	0	0	8.89908256880736	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	8.9		39.9082568807339	29.0366972477064	0	0	28.8990825688073	1.78899082568807	0	0	0.366972477064323	0	100	39.9082568807339	29.0366972477064	0	0	28.8990825688073	1.78899082568807	0	0	0.366972477064323	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	12.7		50.7798165137614	11.0091743119266	0	0	33.0275229357798	2.75229357798164	0	0	2.43119266055056	0	100	50.7798165137614	11.0091743119266	0	0	33.0275229357798	2.75229357798164	0	0	2.43119266055056	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	13.8		16.788990825688	5.77981651376146	0	0	56.4220183486238	19.6788990825688	0	0	1.33027522935794	0	100	16.788990825688	5.77981651376146	0	0	56.4220183486238	19.6788990825688	0	0	1.33027522935794	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	9.8		30	0	0	0	63.1651376146789	6.74311926605504	0	0	0.091743119266056	0	100	30	0	0	0	63.1651376146789	6.74311926605504	0	0	0.091743119266056	0	100
Carbonate lagoon and beach sediments of Tarawa Atoll Gilbert Islands	Kiribati	Tropic	1.450	173.030	5.7		41.2844036697247	9.08256880733944	0	0	32.0642201834862	11.697247706422	0	0	5.87155963302766	0	100	41.2844036697247	9.08256880733944	0	0	32.0642201834862	11.697247706422	0	0	5.87155963302766	0	100
Reefal sediments of the Northern Great Barrier Reef	Great Barrier Reef	Tropic	-16.000	145.000	11.000	Type 1	9.73895582329317	27.8112449799197	7.63052208835341	31.0240963855422	11.0441767068273	0	0	0	12.7510040160643	0	100	9.73895582329317	27.8112449799197	7.63052208835341	31.0240963855422	11.0441767068273	0	0	0	12.7510040160643	0	100
Reefal sediments of the Northern Great Barrier Reef	Great Barrier Reef	Tropic	-16.000	145.000	5.000	Type 2	11.7283950617284	41.1522633744856	6.48148148148148	14.8148148148148	12.6543209876543	0	0	0	13.1687242798354	0	100	11.7283950617284	41.1522633744856	6.48148148148148	14.8148148148148	12.6543209876543	0	0	0	13.1687242798354	0	100
Reefal sediments of the Northern Great Barrier Reef	Great Barrier Reef	Tropic	-16.000	145.000	1.000	Type 3	10.5	29.1	7	18.8	21.2	0	0	0	13.4	0	100	10.5	29.1	7	18.8	21.2	0	0	0	13.4	0	100
Reefal sediments of the Northern Great Barrier Reef	Great Barrier Reef	Tropic	-16.000	145.000	5.000	Type 4	5.77689243027888	14.7410358565737	4.7808764940239	53.9840637450199	11.5537848605578	0	0	0	9.16334661354582	0	100	5.77689243027888	14.7410358565737	4.7808764940239	53.9840637450199	11.5537848605578	0	0	0	9.16334661354582	0	100
Reefal sediments of the Northern Great Barrier Reef	Great Barrier Reef	Tropic	-16.000	145.000	8.000	Type 5	10.8549471661864	17.7713736791547	3.84245917387128	22.7665706051873	32.8530259365994	0	0	0	11.911623439001	0	100	10.8549471661864	17.7713736791547	3.84245917387128	22.7665706051873	32.8530259365994	0	0	0	11.911623439001	0	100
Physiography, Ecology, and Sediments of Two Bermuda Patch Reefs, Garret 1971		Subtropic	32.472	-64.767	5.0	Grid Reef	23	14	16	23	13	0	0	0	11	0	100	23	14	16	23	13	0	0	0	11	0	100
Physiography, Ecology, and Sediments of Two Bermuda Patch Reefs, Garret 1971		Subtropic	32.472	-64.767	5.0	Make Do Reef	27	9	13	5	34	0	0	0	12	0	100	27	9	13	5	34	0	0	0	12	0	100
Physiography, Ecology, and Sediments of Two Bermuda Patch Reefs, Garret 1971		Subtropic	32.472	-64.767	5.0	Make Do Reef marginal area	24	17	17	21	11	0	0	0	10	0	100	24	17	17	21	11	0	0	0	10	0	100
Marine geology of the Sodwana Bay shelf southeast Africa Ramsay 1994	South Africa	Subtropic	-27.450	32.710	27.0	Coral reef	41.6	3	0	20.1	0	5	9	0	0	0	78.7	52.858958068615	3.81194409148666	0	25.5400254129606	0	6.35324015247776	11.43583227446	0	0	0	100
Marine geology of the Sodwana Bay shelf southeast Africa Ramsay 1994	South Africa	Subtropic	-27.450	32.710	52.0	Outer shelf	45.2	4	0	24.8	0	5.2	17.4	0	0	0	96.6	46.7908902691511	4.1407867494824	0	25.6728778467909	0	5.38302277432712	18.0124223602484	0	0	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Indian Ocean	Tropic	-21.060	55.210	5	TR1	11	23	40	10	0	4	0	2	10	0	100	11	23	40	10	0	4	0	2	10	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Indian Ocean	Tropic	-21.060	55.210	5	TR2	10	19	55	5	0	1	1	2	7	0	100	10	19	55	5	0	1	1	2	7	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Indian Ocean	Tropic	-21.060	55.210	5	TR3	5	24	50	5	0	1.5	0	0.5	14	0	100	5	24	50	5	0	1.5	0	0.5	14	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Eastern Pacific Ocean	Tropic	-17.480	-149.920	5	B1	8	32	39	8	0	6	1	1	5	0	100	8	32	39	8	0	6	1	1	5	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Eastern Pacific Ocean	Tropic	-17.480	-149.920	5	B2	12	40	31	5.5	0	2.5	0	1	8	0	100	12	40	31	5.5	0	2.5	0	1	8	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Eastern Pacific Ocean	Tropic	-17.480	-149.920	5	B3	4	46	27	6	0	1.5	2	0.5	13	0	100	4	46	27	6	0	1.5	2	0.5	13	0	100
Bioerosion in the carbonate budget of two Indo-Pacific reefs La Reunion Indian Ocean and Moorea Pacific Ocean PeyrotClausade 1998	Eastern Pacific Ocean	Tropic	-17.480	-149.920	5	F	2.5	42	43	1	0	2.5	0.5	0	8.5	0	100	2.5	42	43	1	0	2.5	0.5	0	8.5	0	100
Sediments from fringing reefs on reunion Island Indian Ocean Grabrie 1982	Indian Ocean	Tropic	-21.100	55.500	35.0	Alcyonarian--Terrigeneous facies	15.5	22.5	5.8	16	0.6	0.8	3	0.2	0	0	64.4	24.0683229813665	34.9378881987578	9.00621118012422	24.8447204968944	0.93167701863354	1.24223602484472	4.6583850931677	0.31055900621118	0	0	100
Sediments from fringing reefs on reunion Island Indian Ocean Grabrie 1982	Indian Ocean	Tropic	-21.100	55.500	25.0	Foraminiferal facies	11.5	14.6	12.8	57	1.6	0.4	1.4	0.3	0	0	99.6	11.5461847389558	14.6586345381526	12.85140562249	57.2289156626506	1.60642570281125	0.401606425702811	1.40562248995984	0.301204819277108	0	0	100
Sediments from fringing reefs on reunion Island Indian Ocean Grabrie 1982	Indian Ocean	Tropic	-21.100	55.500	2.0	Coral--coralline algal facies	9.4	53.3	23.2	7.6	0.4	2.6	1.4	0.4	0	0	98.3	9.56256358087487	54.2217700915565	23.6012207527976	7.73143438453713	0.406917599186165	2.64496439471007	1.42421159715158	0.406917599186165	0	0	100
Sediments from fringing reefs on reunion Island Indian Ocean Grabrie 1982	Indian Ocean	Tropic	-21.100	55.500	1.0	Coral—molluscan facies	24.6	48.5	10.6	7.1	2	2.2	1.1	0.4	0	0	96.5	25.4922279792746	50.259067357513	10.9844559585492	7.35751295336788	2.07253886010363	2.27979274611399	1.13989637305699	0.414507772020725	0	0	100
Sediments from fringing reefs on reunion Island Indian Ocean Grabrie 1982	Indian Ocean	Tropic	-21.100	55.500	1.0	Coral—terrigeneous facies	13.8	47.5	8.2	7	0.7	2	1.8	0.3	0	0	81.3	16.9741697416974	58.4255842558426	10.0861008610086	8.61008610086101	0.861008610086101	2.460024600246	2.2140221402214	0.3690036900369	0	0	100
Reefal coralline algal build-ups within the Arctic Circle morphology and sedimentary dynamics under extreme environmental seasonality Freiwald 1994		Cold	69.980	18.660	7.0	Framework cavity deposits	18	0	55	7	0	11	4	5	0	0	100	18	0	55	7	0	11	4	5	0	0	100
Reefal coralline algal build-ups within the Arctic Circle morphology and sedimentary dynamics under extreme environmental seasonality Freiwald 1994		Cold	69.980	18.660	14.0	Rhodolith pavement deposits	24	0	47	4	0	18	6.5	0.5	0	0	100	24	0	47	4	0	18	6.5	0.5	0	0	100
Carbonate accumulation on the inner continental shelf of Maine a Modern consequence of Late Quaternary Glaciation and Sea Level Change Barnhardt 1995		Temperate	44.200	-68.200	23.0	Average taxonomic	6	0	0	0	0	12	41	0	41	0	100	6	0	0	0	0	12	41	0	41	0	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.410	-86.130	8.0	barb2	5.9	24.4	10.7	7.9	36.9	9	0	0	0.4	3.8	99	5.95959595959596	24.6464646464646	10.8080808080808	7.97979797979798	37.2727272727273	9.09090909090909	0	0	0.404040404040404	3.83838383838384	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.410	-86.130	2.0	barb5	17.8	5.5	9.7	17	26	4.1	0	0	1.8	9.7	91.6	19.4323144104804	6.00436681222708	10.589519650655	18.5589519650655	28.3842794759825	4.47598253275109	0	0	1.96506550218341	10.589519650655	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	5.0	fh5	5.8	20.4	9.5	14.3	33.1	4.8	0	0	0.8	10.5	99.2	5.84677419354839	20.5645161290323	9.57661290322581	14.4153225806452	33.366935483871	4.83870967741936	0	0	0.806451612903226	10.5846774193548	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	2.0	fh6	7.9	27.9	14.2	13.4	16.7	4.5	0	0	1.2	11.2	97	8.14432989690722	28.7628865979381	14.639175257732	13.8144329896907	17.2164948453608	4.63917525773196	0	0	1.23711340206186	11.5463917525773	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.390	-86.440	7.0	p1	11.3	30.8	19.7	14.3	5	1	0.8	0	2.8	13.5	99.2	11.3911290322581	31.0483870967742	19.8588709677419	14.4153225806452	5.04032258064516	1.00806451612903	0.806451612903226	0	2.82258064516129	13.6088709677419	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.410	-86.130	1.0	barb1	8.6	26.5	14.7	11.5	11.7	2.5	0	0	1.8	20.5	97.8	8.79345603271984	27.0961145194274	15.0306748466258	11.758691206544	11.9631901840491	2.55623721881391	0	0	1.84049079754601	20.961145194274	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.390	-86.440	3.0	p2	7.9	32.9	20	8.1	16.1	3.4	0	0	2.2	7.9	98.5	8.02030456852792	33.4010152284264	20.3045685279188	8.22335025380711	16.3451776649746	3.45177664974619	0	0	2.23350253807107	8.02030456852792	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.390	-86.440	2.0	p3	8	20.4	18.2	15.3	10	1.8	0	0	2.7	21.6	98	8.16326530612245	20.8163265306122	18.5714285714286	15.6122448979592	10.2040816326531	1.83673469387755	0	0	2.75510204081633	22.0408163265306	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	3.0	fh1	9.3	33.4	14.9	14.1	11.7	5.6	0	0	1.4	9	99.4	9.35613682092555	33.6016096579477	14.989939637827	14.1851106639839	11.7706237424547	5.63380281690141	0	0	1.40845070422535	9.05432595573441	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	8.0	fh2	9.1	19.3	16.1	13.2	23.6	8.3	0	0	1.2	3.4	94.2	9.66029723991507	20.4883227176221	17.0912951167728	14.0127388535032	25.0530785562633	8.81104033970276	0	0	1.27388535031847	3.60934182590234	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.410	-86.130	8.0	barb3	14	12.7	12.9	12.5	12.2	4.3	0	0	1.5	18.1	88.2	15.8730158730159	14.3990929705215	14.6258503401361	14.172335600907	13.8321995464853	4.87528344671202	0	0	1.70068027210884	20.5215419501134	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.410	-86.130	5.5	barb4	13.3	2.1	2.4	19	9.3	4.7	0	0	1.4	5.7	57.9	22.9706390328152	3.62694300518135	4.14507772020725	32.8151986183074	16.0621761658031	8.11744386873921	0	0	2.41796200345423	9.84455958549223	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	6.0	fh3	15.1	12.6	4.3	7.8	26.5	2.5	0	0	0.3	5.2	74.3	20.3230148048452	16.9582772543742	5.78734858681023	10.4979811574697	35.6662180349933	3.36473755047106	0	0	0.403768506056528	6.99865410497981	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	6.0	fh4	22.7	2.8	2.1	16.9	10.3	3.2	0.1	0	1.4	5.3	64.8	35.0308641975309	4.32098765432099	3.24074074074074	26.0802469135802	15.8950617283951	4.93827160493827	0.154320987654321	0	2.16049382716049	8.17901234567901	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.350	-86.430	1.0	fh7	10.7	18.5	13.7	17.3	11.2	6	0	0	2.3	9.3	89	12.0224719101124	20.7865168539326	15.3932584269663	19.438202247191	12.5842696629213	6.74157303370787	0	0	2.58426966292135	10.4494382022472	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.390	-86.440	7.0	p4	11.8	2	4.1	11.5	6.7	1.8	0.3	0	0.8	3.9	42.9	27.5058275058275	4.66200466200466	9.55710955710956	26.8065268065268	15.6177156177156	4.1958041958042	0.699300699300699	0	1.86480186480187	9.09090909090909	100
Recent sedimentary facies of Roatan Bay Islands Honduras a Caribbean oceanic barrier reef system Schmitt 2017	Caribbean	Tropic	16.390	-86.440	6.0	p5	9.6	2	1.4	10.9	16.4	1	0	0	0.5	1.9	43.7	21.9679633867277	4.5766590389016	3.20366132723112	24.9427917620137	37.5286041189931	2.2883295194508	0	0	1.1441647597254	4.34782608695652	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt1_1	36.6	51	5.8	5.2	1.4	0	0	0	0	0	100	36.6	51	5.8	5.2	1.4	0	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt1_2	35	49.2	5.6	9	0	0	0	0	0	1.2	100	35	49.2	5.6	9	0	0	0	0	0	1.2	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt1_3	33.8	55.2	4.6	4.8	0.6	1	0	0	0	0	100	33.8	55.2	4.6	4.8	0.6	1	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt1_4	31.062124248497	50.7014028056112	10.8216432865731	6.01202404809619	0.400801603206413	1.00200400801603	0	0	0	0	100	31.062124248497	50.7014028056112	10.8216432865731	6.01202404809619	0.400801603206413	1.00200400801603	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt1_5	29.5687885010267	52.3613963039014	6.16016427104723	6.57084188911704	4.51745379876797	0.821355236139631	0	0	0	0	100	29.5687885010267	52.3613963039014	6.16016427104723	6.57084188911704	4.51745379876797	0.821355236139631	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt1_6	34.3815513626834	51.3626834381551	8.17610062893082	3.35429769392034	1.88679245283019	0.419287211740042	0	0	0	0.419287211740042	100	34.3815513626834	51.3626834381551	8.17610062893082	3.35429769392034	1.88679245283019	0.419287211740042	0	0	0	0.419287211740042	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_1	31.9062181447503	65.3414882772681	1.8348623853211	0.713557594291539	0	0	0	0	0	0.203873598369011	100	31.9062181447503	65.3414882772681	1.8348623853211	0.713557594291539	0	0	0	0	0	0.203873598369011	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_2	34.3975283213182	60.4531410916581	1.44181256436663	0.720906282183316	0	1.956745623069	0	0	0	1.02986611740474	100	34.3975283213182	60.4531410916581	1.44181256436663	0.720906282183316	0	1.956745623069	0	0	0	1.02986611740474	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_3	33.4673366834171	62.5125628140704	2.51256281407035	1.10552763819096	0	0.402010050251256	0	0	0	0	100	33.4673366834171	62.5125628140704	2.51256281407035	1.10552763819096	0	0.402010050251256	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_4	33.3333333333333	61.8181818181818	2.42424242424242	0	1.41414141414141	0	0	0	0	1.01010101010101	100	33.3333333333333	61.8181818181818	2.42424242424242	0	1.41414141414141	0	0	0	0	1.01010101010101	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_5	35	58.4	1	1	3	0.6	0	0	0	1	100	35	58.4	1	1	3	0.6	0	0	0	1	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_6	26.9269269269269	65.4654654654655	2.4024024024024	1.9019019019019	2.9029029029029	0.2002002002002	0	0	0	0.2002002002002	100	26.9269269269269	65.4654654654655	2.4024024024024	1.9019019019019	2.9029029029029	0.2002002002002	0	0	0	0.2002002002002	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_7	33.4	60.2	2.4	1.4	1	0.6	0	0	0	1	100	33.4	60.2	2.4	1.4	1	0.6	0	0	0	1	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.420	2.0	mbt2_8	38.0081300813008	55.8943089430894	2.64227642276423	0.813008130081301	2.23577235772358	0	0	0	0	0.40650406504065	100	38.0081300813008	55.8943089430894	2.64227642276423	0.813008130081301	2.23577235772358	0	0	0	0	0.40650406504065	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt1_1	31.2687312687313	57.8421578421578	3.7962037962038	1.8981018981019	3.996003996004	1.1988011988012	0	0	0	0	100	31.2687312687313	57.8421578421578	3.7962037962038	1.8981018981019	3.996003996004	1.1988011988012	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt1_2	28.7712287712288	62.4375624375624	3.2967032967033	1.998001998002	3.4965034965035	0	0	0	0	0	100	28.7712287712288	62.4375624375624	3.2967032967033	1.998001998002	3.4965034965035	0	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt1_3	28.4	61.6	3	3.2	1.6	1.6	0	0	0	0.6	100	28.4	61.6	3	3.2	1.6	1.6	0	0	0	0.6	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt1_4	24	66.3	2	2.7	4	1	0	0	0	0	100	24	66.3	2	2.7	4	1	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt1_5	22.4	66.4	2.6	4	1.6	3	0	0	0	0	100	22.4	66.4	2.6	4	1.6	3	0	0	0	0	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt2_1	45.2	40.6	1.2	3.2	5.6	1.2	0	0	0	3	100	45.2	40.6	1.2	3.2	5.6	1.2	0	0	0	3	100
Sedimentary Environment of a Modern Carbonate Platform of Karimunjawa Islands Central Java Solihuddin 2019	Indonesia	Tropic	-5.880	110.400	2.0	mkt2_2	37.8621378621379	49.4505494505495	3.8961038961039	4.5954045954046	3.6963036963037	0.4995004995005	0	0	0	0	100	37.8621378621379	49.4505494505495	3.8961038961039	4.5954045954046	3.6963036963037	0.4995004995005	0	0	0	0	100
